,0050 ????50,2603 ??,2609 ??,2615 ??
2014/4/2,48.1724,16.0332,27.0161,10.6182
2014/4/3,48.0535,15.9436,27.0161,10.6182
2014/4/7,47.9347,15.9884,27.1208,10.5815
2014/4/8,48.1724,15.854,27.0161,10.6549
2014/4/9,48.3308,15.7645,27.0161,10.8387
2014/4/10,48.4893,15.8092,27.1208,11.0224
2014/4/11,48.4497,15.7645,26.8067,10.9121
2014/4/14,48.3705,15.6749,26.702,10.9121
2014/4/15,48.6082,15.7645,26.5973,11.0224
2014/4/16,48.5685,15.8988,26.9114,11.2061
2014/4/17,48.4497,15.854,26.702,11.2428
2014/4/18,48.7666,15.9436,26.8067,11.2061
2014/4/21,48.7666,15.7645,26.8067,11.1326
2014/4/22,48.9251,15.6301,26.9114,11.0958
2014/4/23,48.8458,15.6749,26.8067,11.3163
2014/4/24,48.9251,15.6749,26.8067,11.2061
2014/4/25,48.0932,15.4062,26.2831,11.1326
2014/4/28,48.5289,15.4957,26.3879,11.1693
2014/4/29,48.6082,15.5405,26.2831,11.2428
2014/4/30,48.3308,15.3614,25.8643,11.0591
2014/5/2,48.5685,15.3614,25.969,11.2428
2014/5/5,48.4893,15.5405,25.969,11.1326
2014/5/6,48.7666,15.5405,25.969,11.0958
2014/5/7,48.6478,15.451,25.969,11.1326
2014/5/8,49.0043,15.451,26.0737,11.1326
2014/5/9,48.6874,15.3614,25.8643,11.5367
2014/5/12,48.4497,15.4062,25.7596,11.4633
2014/5/13,48.6874,15.4957,25.969,11.1693
2014/5/14,48.9647,15.5853,25.969,11.1326
2014/5/15,48.9251,15.5405,25.969,11.0958
2014/5/16,49.0043,15.5853,25.969,11.0224
2014/5/19,49.0043,15.451,25.8643,11.0958
2014/5/20,49.2024,15.4957,25.8643,11.0224
2014/5/21,48.9647,15.3614,25.6549,11.0224
2014/5/22,49.6382,15.3614,26.2831,11.0224
2014/5/23,49.7174,15.451,26.4926,10.9121
2014/5/26,49.9551,15.4062,26.3879,10.8387
2014/5/27,49.9947,15.4062,26.3879,10.6917
2014/5/28,50.4701,15.4957,26.702,10.8754
2014/5/29,50.2324,15.3614,26.4926,10.8754
2014/5/30,49.9947,15.4062,26.5973,10.7284
2014/6/3,50.0343,15.1823,26.1784,10.8019
2014/6/4,50.2324,14.9583,25.969,10.8387
2014/6/5,50.2324,14.824,25.6549,10.9121
2014/6/6,50.3512,14.9135,25.7596,10.7652
2014/6/9,50.5493,15.0479,25.6549,10.8019
2014/6/10,50.8662,15.0927,25.7596,10.8387
2014/6/11,50.8266,15.0479,25.6549,11.1693
2014/6/12,50.7078,15.0031,25.7596,11.2428
2014/6/13,50.5889,14.9135,25.6549,11.1326
2014/6/16,50.6285,14.7792,25.7596,11.1693
2014/6/17,50.9851,14.9135,25.6549,11.353
2014/6/18,51.1039,15.0927,25.6549,11.3898
2014/6/19,51.4605,14.9583,25.5501,11.3163
2014/6/20,51.302,14.9583,25.6549,11.4633
2014/6/23,51.2624,14.9135,25.236,11.353
2014/6/24,51.3416,14.824,25.3407,11.3898
2014/6/25,51.2228,14.7344,25.236,11.5
2014/6/26,51.7774,14.7792,25.3407,11.4265
2014/6/27,51.7774,14.6,25.236,11.2428
2014/6/30,52.2528,14.6,25.1313,11.2428
2014/7/1,52.7282,14.824,25.6549,11.3163
2014/7/2,53.1639,14.824,25.4454,11.2795
2014/7/3,53.6393,14.7792,25.3407,11.2061
2014/7/4,53.6393,14.7792,25.4454,11.2428
2014/7/7,53.5601,14.824,25.4454,11.2795
2014/7/8,53.6789,14.7792,25.3407,11.353
2014/7/9,53.7582,14.7792,25.236,11.5
2014/7/10,54.1543,15.1375,25.6549,11.4633
2014/7/11,54.1147,15.0031,25.4454,11.4633
2014/7/14,54.4316,15.3166,25.7596,11.5367
2014/7/15,54.6297,15.1823,25.8643,11.5367
2014/7/16,54.1543,15.227,25.7596,11.5367
2014/7/17,53.4809,15.227,25.7596,11.5367
2014/7/18,53.4809,15.227,25.6549,11.5367
2014/7/21,53.4809,15.3166,25.7596,11.7204
2014/7/22,53.9562,15.4957,25.969,11.9041
2014/7/24,54.1939,15.4957,25.8643,11.7204
2014/7/25,53.5997,15.3614,25.7596,11.647
2014/7/28,53.4809,15.4062,26.0737,11.6837
2014/7/29,53.4412,15.451,26.0737,11.5735
2014/7/30,53.7582,15.5853,26.4926,11.7204
2014/7/31,52.8866,15.5405,26.1784,11.6102
2014/8/1,52.4905,15.4957,26.3879,11.6102
2014/8/4,52.7678,15.3166,26.2831,11.5735
2014/8/5,51.6982,15.0031,25.6549,11.4265
2014/8/6,52.0547,15.0031,25.8643,11.353
2014/8/7,52.0547,15.0927,25.7596,11.3163
2014/8/8,52.0547,15.0031,25.3407,11.3163
2014/8/11,52.332,15.0927,25.6549,11.3898
2014/8/12,52.3716,15.227,25.8643,11.3898
2014/8/13,52.8866,15.5853,26.4926,11.4633
2014/8/14,53.1639,15.2718,26.2831,11.4633
2014/8/15,53.1639,15.3614,26.2831,11.8307
2014/8/18,53.0055,15.4062,26.3879,12.0511
2014/8/19,53.6789,15.4062,26.3879,12.2716
2014/8/20,53.877,15.5853,27.5397,12.5655
2014/8/21,53.7978,15.6301,27.5397,12.639
2014/8/22,54.4712,16.078,28.4821,13.2268
2014/8/25,54.392,16.5258,28.901,13.9617
2014/8/26,54.3524,16.3915,28.4821,13.9249
2014/8/27,54.8674,16.4362,28.3774,14.0719
2014/8/28,54.9466,16.3467,28.3774,14.0351
2014/8/29,54.8278,16.3467,28.168,14.4393
2014/9/1,55.3032,16.1227,28.3774,14.5495
2014/9/2,54.4712,16.1227,28.0633,14.3964
2014/9/3,54.8674,16.2123,28.3774,14.4347
2014/9/4,54.6693,16.3019,28.3774,14.7792
2014/9/5,54.6693,16.5258,28.6916,15.3153
2014/9/9,54.8674,16.7945,29.5293,16.3108
2014/9/10,54.392,16.5706,29.4245,15.9662
2014/9/11,54.1939,16.481,29.8434,15.7747
2014/9/12,53.6789,16.1227,29.0057,15.4301
2014/9/15,53.6789,16.2123,29.1104,15.8513
2014/9/16,53.2432,16.0332,28.901,15.7365
2014/9/17,53.6393,16.1227,29.0057,16.3108
2014/9/18,53.7582,16.3915,29.1104,16.3108
2014/9/19,53.877,16.2123,28.901,16.6171
2014/9/22,53.0451,15.8092,28.168,16.2342
2014/9/23,52.9262,15.7645,27.435,15.3919
2014/9/24,52.7282,15.9884,27.5397,16.081
2014/9/25,52.2528,15.8092,27.3303,16.1576
2014/9/26,51.9755,15.8092,27.6444,15.8513
2014/9/29,51.817,15.7645,27.3303,15.9662
2014/9/30,51.7378,15.9884,27.7491,16.6937
2014/10/1,51.8962,16.1227,27.5397,17.2297
2014/10/2,51.8962,16.1227,27.6444,16.9617
2014/10/3,52.847,16.1675,27.6444,16.9234
2014/10/6,52.8074,16.2571,27.7491,17.6891
2014/10/7,52.3716,16.2571,27.7491,17.3446
2014/10/8,52.0547,15.7197,27.435,17.3828
2014/10/9,52.2924,15.6301,27.7491,17.1914
2014/10/13,50.7078,15.4062,26.8067,16.9234
2014/10/14,51.1435,15.9884,28.0633,17.4594
2014/10/15,50.787,15.8092,28.2727,16.9617
2014/10/16,50.7078,15.7197,28.0633,17.0765
2014/10/17,50.1928,15.6749,28.0633,17
2014/10/20,51.1832,15.8988,28.6916,16.9234
2014/10/21,50.9455,15.6301,28.4821,17.0765
2014/10/22,51.7378,15.8092,28.5868,17.6126
2014/10/23,51.5397,16.481,29.1104,17.8423
2014/10/24,51.1745,16.0332,28.3774,16.6937
2014/10/27,51.3368,15.854,27.7491,15.6982
2014/10/28,52.2296,16.2123,28.168,16.3873
2014/10/29,52.7572,15.9884,28.3774,17.4977
2014/10/30,52.5949,15.9884,28.5868,17.3446
2014/10/31,53.0007,16.078,29.1104,17.1914
2014/11/3,53.2442,16.1675,29.0057,17.3828
2014/11/4,53.2848,16.1227,29.1104,16.3873
2014/11/5,53.163,16.8841,29.9481,17.4977
2014/11/6,52.8383,16.7497,29.634,17.0765
2014/11/7,52.9195,16.705,29.7387,17.2297
2014/11/10,53.6906,16.7945,29.7387,17.3063
2014/11/11,53.5283,16.8841,29.634,17.4594
2014/11/12,52.7572,16.9289,29.1104,17.2297
2014/11/13,53.2848,16.8393,29.3198,17.3063
2014/11/14,53.3253,17.0185,29.7387,17.8806
2014/11/17,52.8383,16.8393,29.1104,17.4977
2014/11/18,52.676,15.9884,27.8538,17.8423
2014/11/19,53.4471,16.3915,27.7491,18.9909
2014/11/20,54.0558,16.1227,28.2727,19.527
2014/11/21,54.0964,16.3019,28.0633,19.3738
2014/11/24,54.2182,16.5706,28.2727,19.0675
2014/11/25,54.2587,16.3019,27.6444,20.0247
2014/11/26,54.2587,16.0332,27.7491,19.8333
2014/11/27,54.7863,15.8988,27.435,19.795
2014/11/28,54.7863,16.4362,28.2727,20.9054
2014/12/1,54.2182,16.3467,28.168,21.6328
2014/12/2,53.4065,16.1227,28.0633,21.1351
2014/12/3,54.2587,16.6602,28.5868,21.0968
2014/12/4,54.4616,17.4215,29.1104,20.8671
2014/12/5,54.2587,17.108,29.3198,21.0202
2014/12/8,53.8529,17.4215,29.8434,21.518
2014/12/9,53.7312,17.1976,29.4245,21.0968
2014/12/10,53.0007,17.0185,28.7963,20.2927
2014/12/11,52.9601,16.9737,28.901,20.9819
2014/12/12,53.0007,17.0632,29.1104,20.7905
2014/12/15,52.8383,17.5559,29.9481,21.1351
2014/12/16,52.3919,17.6902,29.7387,21.7477
2014/12/17,51.5803,17.1528,29.3198,21.2882
2014/12/18,51.702,18.2724,30.6811,21.2117
2014/12/19,52.9195,19.5264,32.6707,21.4414
2014/12/22,53.5688,19.4369,32.6707,21.518
2014/12/23,53.4065,19.4816,33.4037,21.5945
2014/12/24,53.8123,19.7951,33.5084,21.1734
2014/12/25,53.8123,19.6608,33.4037,21.3648
2014/12/26,53.9341,19.7504,33.0895,21.518
2014/12/27,54.0558,19.5264,33.1942,21.2117
2014/12/29,54.5428,19.4369,33.9272,21.3648
2014/12/30,54.2587,19.7504,35.0791,21.1351
2014/12/31,54.2587,20.0639,35.2885,21.25
2015/1/5,54.0152,20.1086,35.2885,21.5945
2015/1/6,52.676,19.8847,34.8697,21.6328
2015/1/7,52.7572,20.8252,35.9168,23.1261
2015/1/8,53.9747,20.4221,35.1838,24.5427
2015/1/9,53.6906,21.8105,35.9168,24.5427
2015/1/12,53.3659,21.5866,35.6027,24.1216
2015/1/13,53.5283,21.9448,35.7074,24.849
2015/1/14,53.2442,21.7657,36.2309,24.7342
2015/1/15,53.4065,20.9148,35.2885,24.3513
2015/1/16,53.163,21.2283,35.3932,26.036
2015/1/19,53.7717,20.5565,34.5555,25.6148
2015/1/20,54.1776,20.6461,35.1838,25.6531
2015/1/21,54.5834,20.9596,35.3932,25.6148
2015/1/22,54.8675,20.8252,35.6027,26.2657
2015/1/23,55.7603,20.7356,35.1838,25.6531
2015/1/26,55.7603,20.7804,36.3357,25.3851
2015/1/27,56.1255,20.87,36.6498,24.9639
2015/1/28,56.1255,20.5565,36.2309,24.7725
2015/1/29,55.4356,20.0639,35.3932,24.849
2015/1/30,55.1921,20.0639,35.3932,25.4617
2015/2/2,55.3139,19.3473,33.9272,25.4999
2015/2/3,55.7197,19.3473,34.1367,24.8108
2015/2/4,56.3284,19.4816,33.6131,24.045
2015/2/5,56.0849,20.1982,34.2414,24.5044
2015/2/6,55.8009,20.1982,34.1367,24.2747
2015/2/9,55.598,20.0639,34.032,24.7342
2015/2/10,55.395,19.8847,33.7178,25.2702
2015/2/11,56.0038,19.6608,33.5084,25.2702
2015/2/12,56.0038,20.3326,34.1367,25.6531
2015/2/13,56.369,20.4221,34.032,26.304
2015/2/24,57.0183,20.1086,33.9272,26.2274
2015/2/25,57.4647,20.3774,35.3932,26.4954
2015/2/26,57.0589,20.6461,35.6027,26.8017
2015/3/2,56.8154,20.7804,36.6498,28.6779
2015/3/3,56.7343,20.6013,36.4404,28.1035
2015/3/4,56.7748,20.0639,35.8121,27.7207
2015/3/5,56.5719,19.616,35.4979,26.84
2015/3/6,56.6531,20.0191,36.0215,26.572
2015/3/9,56.0849,19.5712,35.8121,25.8828
2015/3/10,55.9632,19.4369,36.0215,25.9977
2015/3/11,56.0444,19.7951,37.0686,27.4526
2015/3/12,56.5314,20.3774,38.2205,27.1463
2015/3/13,56.369,20.4221,38.0111,27.108
2015/3/16,55.9226,20.5565,38.2205,28.4864
2015/3/17,56.1255,21.1387,38.3252,28.4098
2015/3/18,56.7343,21.2731,39.8959,29.2139
2015/3/19,57.343,21.0491,39.2676,28.831
2015/3/20,57.2618,20.6013,38.9535,28.9842
2015/3/23,57.4242,20.2878,38.8488,28.4864
2015/3/24,57.2213,20.87,39.7912,29.1373
2015/3/25,57.0183,20.6909,38.7441,29.7116
2015/3/26,56.3284,19.8847,36.2309,27.9504
2015/3/27,55.8009,19.6608,36.0215,28.7927
2015/3/30,55.8415,19.8399,36.5451,28.6013
2015/3/31,56.0444,20.8252,37.6969,29.5585
2015/4/1,55.7197,20.7356,37.2781,29.2139
2015/4/2,56.4096,20.7356,37.1734,29.1756
2015/4/7,56.4908,21.0044,38.0111,28.7544
2015/4/8,56.0038,20.6909,38.1158,28.4098
2015/4/9,56.0849,20.87,37.8016,28.3333
2015/4/10,56.5314,20.6909,37.2781,27.8355
2015/4/13,56.6937,21.2283,38.2205,28.7161
2015/4/14,56.4096,21.2283,38.3252,29.2905
2015/4/15,55.7197,20.7356,37.1734,28.4864
2015/4/16,56.5719,20.6909,37.0686,28.7927
2015/4/17,56.0444,20.3774,36.5451,28.4098
2015/4/20,55.9632,19.0338,34.5555,28.2184
2015/4/21,55.9632,19.2577,34.8697,27.108
2015/4/22,56.5314,19.3473,35.6027,27.8355
2015/4/23,58.0329,19.5264,35.3932,28.027
2015/4/24,58.6011,18.2277,33.5084,26.3806
2015/4/27,59.0475,17.5559,32.6707,24.6959
2015/4/28,58.9257,17.9589,33.299,25.3851
2015/4/29,58.2764,18.4964,33.299,25.7297
2015/4/30,57.9923,18.6755,33.6131,26.036
2015/5/4,58.1141,18.6307,32.9848,25.7297
2015/5/5,57.7894,18.8099,33.299,25.1171
2015/5/6,57.8706,18.0933,31.4141,25.2319
2015/5/7,57.1807,18.0037,30.6811,25.0022
2015/5/8,57.2213,18.1829,31.3094,25.3468
2015/5/11,57.5053,17.8694,30.7858,25.6531
2015/5/12,57.3836,18.0037,30.8905,25.0022
2015/5/13,57.7082,18.0485,30.9953,24.581
2015/5/14,56.8966,18.3172,31.1,23.7004
2015/5/15,56.8154,17.8246,30.367,22.9346
2015/5/18,57.0183,17.2872,28.2727,23.9684
2015/5/19,57.8706,17.6454,27.8538,24.4279
2015/5/20,57.4647,17.3767,27.435,23.9301
2015/5/21,56.9372,16.1675,25.969,22.9729
2015/5/22,57.3836,16.1675,26.0737,23.2409
2015/5/25,57.3836,16.1675,26.4926,23.3941
2015/5/26,57.6271,16.078,26.1784,23.1644
2015/5/27,57.7488,15.8988,25.969,23.4324
2015/5/28,58.0329,15.7197,25.969,23.4707
2015/5/29,57.7082,15.8092,26.0737,22.4369
2015/6/1,57.2213,15.2718,25.6549,22.7815
2015/6/2,57.1401,15.227,25.3407,22.6666
2015/6/3,56.7748,15.0479,24.9219,21.8626
2015/6/4,55.6791,14.7792,24.0842,21.4797
2015/6/5,55.5574,14.6896,23.6653,22.2072
2015/6/8,55.9226,14.197,23.2464,22.3986
2015/6/9,55.4762,13.4356,21.3616,21.8626
2015/6/10,55.7197,14.3761,23.4559,21.8626
2015/6/11,55.882,14.0626,23.037,21.2882
2015/6/12,55.8415,13.973,22.304,19.2973
2015/6/15,55.7197,13.57,21.6757,18.7612
2015/6/16,55.3545,13.2565,21.8852,18.9909
2015/6/17,55.598,13.2565,21.8852,18.8378
2015/6/18,55.5168,14.2865,22.8276,19.6036
2015/6/22,56.2879,14.0178,22.7229,19.0292
2015/6/23,56.4502,13.7939,22.4087,19.1441
2015/6/24,56.5314,13.7043,22.6182,19.0292
2015/6/25,57.1807,14.1074,22.8276,18.9909
2015/6/26,57.1807,14.2418,22.7229,19.2207
2015/6/29,55.8415,14.1074,22.1993,18.0337
2015/6/30,56.3284,14.3313,22.6182,18.7612
2015/7/1,56.856,14.8688,23.3512,18.6464
2015/7/2,56.8966,14.824,23.037,19.2973
2015/7/3,56.8966,14.6448,23.037,19.9864
2015/7/6,56.2473,15.0031,24.1889,20.1013
2015/7/7,56.4908,15.7197,25.1313,19.7567
2015/7/8,54.7863,15.4062,24.0842,19.3738
2015/7/9,54.4616,15.0927,23.5606,19.527
2015/7/13,55.2733,15.0927,23.6653,19.9482
2015/7/14,55.2733,15.0927,23.8747,20.1555
2015/7/15,55.395,15.5405,25.236,20.5288
2015/7/16,55.6791,15.451,25.236,20.6532
2015/7/17,55.598,15.4062,24.8171,20.4873
2015/7/20,55.1921,14.5105,24.0842,20.3214
2015/7/21,55.7197,14.6,24.503,20.5288
2015/7/22,55.0298,14.5105,24.2936,20.4043
2015/7/23,54.5022,14.8382,24.1889,20.4873
2015/7/24,54.1776,14.4285,24.1889,20.3629
2015/7/27,53.4065,13.7913,23.1417,20.7776
2015/7/28,53.4471,13.2451,22.5134,20.5702
2015/7/29,53.0818,13.7458,22.8276,20.4043
2015/7/30,53.9747,13.8368,22.8276,20.4043
2015/7/31,53.6906,13.7913,22.7229,21.9388
2015/8/3,52.9601,14.383,23.4559,22.1047
2015/8/4,53.0007,14.3375,22.8276,22.5194
2015/8/5,53.3253,14.7927,23.2464,22.5609
2015/8/6,52.7572,14.6106,22.8276,22.7268
2015/8/7,52.5137,14.4741,22.8276,21.9388
2015/8/10,52.3919,14.8382,23.5606,22.478
2015/8/11,52.3919,14.4741,23.3512,22.2291
2015/8/12,51.4991,14.1099,22.9323,22.478
2015/8/13,51.5803,14.1099,22.7229,21.0264
2015/8/14,51.3774,13.9734,22.6182,21.5656
2015/8/17,51.0527,13.5182,22.6182,20.8191
2015/8/18,50.7686,13.5637,22.4087,20.4458
2015/8/19,49.9976,13.3362,21.4663,19.5749
2015/8/20,49.8352,13.3362,21.7804,19.7408
2015/8/21,48.5366,13.1541,21.3616,18.3307
2015/8/24,46.6698,12.1072,19.2673,16.5889
2015/8/25,48.6989,12.2438,20.1469,16.506
2015/8/26,48.983,12.2893,20.2726,17.5013
2015/8/27,48.8207,12.6534,20.838,17.7501
2015/8/28,50.1599,12.972,22.8276,18.1648
2015/8/31,50.5657,12.972,21.8852,18.5796
2015/9/1,50.1193,12.7445,21.4663,17.4183
2015/9/2,50.4034,12.6989,21.0475,18.1234
2015/9/3,50.444,12.7445,21.1522,18.4137
2015/9/4,49.7947,12.5624,20.6286,17.9575
2015/9/7,49.7135,12.6079,20.7333,17.6672
2015/9/8,49.8758,12.6989,20.7752,17.5428
2015/9/9,52.0673,13.2451,21.4663,18.8699
2015/9/10,51.4991,13.6548,22.0946,19.4505
2015/9/11,51.5397,13.5182,21.6757,18.5381
2015/9/14,51.6615,13.5182,21.6757,18.6625
2015/9/15,51.2556,13.4727,21.571,18.4552
2015/9/16,51.8644,13.3817,21.4663,18.6625
2015/9/17,52.7572,13.6548,21.6757,18.621
2015/9/18,52.6354,13.4272,21.3616,18.704
2015/9/21,51.4991,13.1086,21.1522,18.1234
2015/9/22,51.7832,13.2451,21.0475,18.5796
2015/9/23,50.6063,12.79,20.7752,17.6672
2015/9/24,50.3222,12.5624,20.4401,17.4598
2015/9/25,50.5252,12.4714,20.0841,17.4183
2015/9/30,50.6469,12.6079,19.9165,17.1695
2015/10/1,51.6209,12.881,20.5867,18.8284
2015/10/2,51.3368,12.8355,20.4401,18.2893
2015/10/5,51.4585,12.972,20.482,18.4137
2015/10/6,51.8644,13.1541,20.7124,18.6625
2015/10/7,52.6354,13.1541,20.9009,18.8284
2015/10/8,52.5137,13.1086,20.7124,19.0358
2015/10/12,53.2036,13.5637,20.9427,18.8699
2015/10/13,53.0007,13.6548,21.1522,18.3722
2015/10/14,52.7978,13.5182,21.1522,18.5796
2015/10/15,53.5688,13.6093,21.2569,18.4966
2015/10/16,53.3659,13.6548,21.1522,17.9575
2015/10/19,53.5283,13.6093,21.0475,18.6625
2015/10/20,53.5283,13.5637,21.1522,18.621
2015/10/21,53.163,13.4727,20.9218,18.6625
2015/10/22,53.163,13.3362,20.9218,18.4552
2015/10/23,53.4877,13.6548,21.0475,18.2063
2015/10/26,54.0318,13.9279,21.2569,18.1648
2015/10/27,53.7388,13.6548,21.2569,17.6672
2015/10/28,53.3621,13.5637,21.0475,17.6257
2015/10/29,52.9855,13.3817,20.838,17.6672
2015/10/30,52.9017,13.1996,20.7124,17.8745
2015/11/2,52.9855,13.5182,20.7961,17.7087
2015/11/3,53.8225,13.6093,20.9427,17.6672
2015/11/4,54.8688,13.5637,21.1522,17.5842
2015/11/5,54.7433,13.7003,21.0475,17.6257
2015/11/6,53.6551,13.2451,20.6286,16.9207
2015/11/9,53.2784,13.1541,20.2935,16.6304
2015/11/10,52.6506,12.8355,19.8956,16.1742
2015/11/11,52.0228,12.7445,19.393,15.7595
2015/11/12,52.1065,12.7445,19.3511,15.8009
2015/11/13,51.5625,12.6079,18.9532,14.9715
2015/11/16,51.1858,12.3803,18.4506,14.3079
2015/11/17,52.1903,12.4258,19.0998,14.1006
2015/11/18,51.3951,12.2438,18.8694,14.225
2015/11/19,52.1484,12.2893,18.7647,14.0176
2015/11/20,52.1484,12.0617,18.2621,13.437
2015/11/23,52.3995,11.9707,18.0945,13.1882
2015/11/24,51.8554,11.7886,18.2621,13.1882
2015/11/25,51.8554,11.47,17.8851,12.6076
2015/11/26,52.5669,11.8796,18.4715,13.8517
2015/11/27,51.8554,11.7886,17.7176,14.93
2015/11/30,51.2276,11.7886,16.9636,13.9347
2015/12/1,52.2321,11.7431,17.0055,13.9347
2015/12/2,52.1484,11.7886,17.0474,13.8517
2015/12/3,52.2321,11.8796,16.8798,13.8517
2015/12/4,51.688,11.7886,16.7751,13.3541
2015/12/7,52.3158,11.8341,16.817,13.2711
2015/12/8,51.4788,11.6066,16.3563,12.8979
2015/12/9,50.851,11.6066,16.7961,13.2711
2015/12/10,50.6836,11.6976,16.5238,12.9808
2015/12/11,50.0976,11.5155,16.4191,12.9808
2015/12/14,49.7209,11.4245,15.7489,13.0638
2015/12/15,49.7628,11.379,15.8327,12.8564
2015/12/16,50.5161,11.6066,16.4819,13.4785
2015/12/17,51.1021,11.9252,17.2568,13.437
2015/12/18,50.851,11.8341,16.9846,13.3126
2015/12/21,50.7673,12.1072,17.4872,13.9761
2015/12/22,50.8928,12.0617,17.2359,13.7273
2015/12/23,50.9765,12.1072,17.1102,13.6444
2015/12/24,51.2276,12.0617,17.3615,14.5982
2015/12/25,51.5625,12.2893,18.1783,15.4277
2015/12/28,51.4369,12.1072,18.3668,15.2618
2015/12/29,51.0602,12.1527,17.906,15.1788
2015/12/30,50.6836,12.1983,18.1574,15.1788
2015/12/31,50.851,12.0617,18.1992,15.1374
2016/1/4,49.8465,11.6521,17.4244,14.4323
2016/1/5,49.428,11.6521,17.2778,14.0591
2016/1/6,48.9257,11.47,17.173,14.6812
2016/1/7,48.005,11.2879,16.6076,13.7688
2016/1/8,48.0887,11.3335,16.7332,13.8517
2016/1/11,47.3353,10.8783,16.3563,13.6029
2016/1/12,47.2935,10.8328,16.1469,13.9347
2016/1/13,47.8376,10.7873,16.1678,14.8885
2016/1/14,47.4609,10.5597,16.0631,14.8471
2016/1/15,47.4609,10.4231,15.9374,14.4738
2016/1/18,47.7957,10.6507,16.6285,15.5106
2016/1/19,47.9213,10.5142,16.5238,15.3033
2016/1/20,46.7913,10.1956,16.1259,14.5153
2016/1/21,46.7076,10.1045,16.105,14.3494
2016/1/22,47.3353,10.15,16.1887,14.2665
2016/1/25,48.1724,10.3776,16.3144,14.4323
2016/1/26,47.712,10.3321,16.3353,14.3909
2016/1/27,47.9213,10.1956,16.2725,14.142
2016/1/28,48.1724,10.3776,16.5448,14.4323
2016/1/29,49.3861,10.5597,16.5029,14.5982
2016/1/30,49.8465,11.1059,17.2987,14.93
2016/2/1,49.8465,10.9693,16.9846,14.7641
2016/2/2,49.6791,10.9693,16.9636,14.8056
2016/2/3,49.3443,10.4687,16.7542,14.8885
2016/2/15,49.3861,10.6507,16.6914,15.1788
2016/2/16,50.4324,10.9693,17.0683,15.2618
2016/2/17,50.1813,10.6507,16.8798,15.0959
2016/2/18,50.9765,10.7418,16.9008,15.1374
2016/2/19,50.9347,10.9238,17.5291,15.2618
2016/2/22,50.8928,11.0604,17.6128,15.0959
2016/2/23,50.9347,10.9238,17.8223,15.1374
2016/2/24,50.4743,11.0148,18.1992,15.0959
2016/2/25,51.1439,10.8783,18.0526,14.9715
2016/2/26,51.2695,10.9238,18.4296,15.2618
2016/3/1,51.7717,11.1059,18.3458,15.3447
2016/3/2,52.1903,11.6976,18.7019,16.8792
2016/3/3,52.6925,11.9707,18.7019,16.4645
2016/3/4,52.818,11.9707,18.9113,16.7133
2016/3/7,52.818,12.1527,19.2464,16.5889
2016/3/8,52.7762,12.2438,19.749,17.0866
2016/3/9,52.818,12.0617,19.1207,16.6304
2016/3/10,52.9436,11.9252,19.0579,16.9207
2016/3/11,53.1947,11.7431,18.8485,16.6718
2016/3/14,53.5714,11.7431,18.8904,16.423
2016/3/15,52.7762,11.1514,18.1364,15.8424
2016/3/16,53.2366,11.561,18.4924,16.2571
2016/3/17,53.8225,11.4245,18.5134,16.1742
2016/3/18,54.1573,11.379,18.3877,16.1327
2016/3/21,54.0736,11.379,18.1574,15.8009
2016/3/22,53.9062,11.2879,18.0108,15.7595
2016/3/23,53.8644,11.379,17.927,15.635
2016/3/24,53.8644,11.1514,17.906,15.8424
2016/3/25,53.6132,11.1514,18.0526,15.718
2016/3/28,53.6551,11.1514,18.1783,15.8424
2016/3/29,53.2784,11.0148,17.906,15.5521
2016/3/30,54.1573,10.9693,17.8851,15.5936
2016/3/31,54.1155,10.8783,17.9479,15.3862
2016/4/1,53.4877,10.9238,17.7385,15.2203
2016/4/6,52.2321,10.5142,17.3406,14.7641
2016/4/7,52.0228,10.4231,17.3825,14.8056
2016/4/8,52.5251,10.7418,17.8642,15.1374
2016/4/11,52.7343,10.9693,18.0108,15.013
2016/4/12,52.6925,10.7418,18.2621,15.013
2016/4/13,53.6132,11.1059,18.2621,15.0544
2016/4/14,53.7807,11.0148,18.4924,15.2618
2016/4/15,53.7807,11.1514,18.3458,15.8009
2016/4/18,53.4458,10.9693,18.0108,15.5936
2016/4/19,53.2366,10.8328,17.7594,15.3862
2016/4/20,52.4414,10.7418,17.3825,15.0959
2016/4/21,52.6925,10.7873,17.3615,15.013
2016/4/22,52.9017,10.8328,17.3825,15.013
2016/4/25,52.9436,11.0604,17.3615,15.0959
2016/4/26,53.1529,11.1969,18.0317,15.2203
2016/4/27,53.0692,11.2424,18.6181,15.1788
2016/4/28,52.2321,10.9693,18.2202,15.013
2016/4/29,51.5625,10.8328,17.8642,14.7226
2016/5/3,50.851,10.7418,17.5919,14.3909
2016/5/4,50.3069,10.4231,17.173,14.142
2016/5/5,50.3906,10.2411,17.0055,14.1835
2016/5/6,49.9721,10.7873,17.3406,14.3494
2016/5/9,49.9721,10.6962,16.9636,14.3494
2016/5/10,50.2232,10.5597,16.8589,14.3494
2016/5/11,50.0976,10.4231,16.7542,14.1006
2016/5/12,50.0558,10.2866,16.5448,14.1006
2016/5/13,49.5117,10.1956,16.3144,13.7688
2016/5/16,49.8884,10.1045,16.5238,13.9347
2016/5/17,50.265,10.059,16.3772,13.8517
2016/5/18,50.1813,10.1045,16.1887,13.7273
2016/5/19,49.9302,10.1956,16.0212,13.8103
2016/5/20,50.2232,10.0135,16.0212,13.8932
